fid,objectid,poi_id,kategorie,name,anzahl_pp,markierung,sicherheit,dach,signalisation,bemerkung,gebuehr,oeffentlicher_grund,objid,bezeichnun,name_2,entstehung
"1211","104536",vap104536,Zweirad,Velo,"14",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1212","11894",vap11894,Zweirad,Velo,"20",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1213","11893",vap11893,Zweirad,Velo,"8",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1214","104471",vap104471,Zweirad,Velo,"40",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1215","104861",vap104861,Zweirad,Velo,"20",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1216","104860",vap104860,Zweirad,Velo,"20",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1217","104859",vap104859,Zweirad,Velo,"52",,,,,teilweise überdacht,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1218","12526",vap12526,Zweirad,Velo,"11",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1219","15408",vap15408,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1220","15407",vap15407,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1221","15406",vap15406,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1222","15405",vap15405,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1223","15404",vap15404,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1224","15403",vap15403,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1225","13450",vap13450,Zweirad,Velo,"28",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1226","17665",vap17665,Zweirad,Velo,"6",,,,,"im Parkhaus ""Primetower""","0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1227","6085",vap6085,Zweirad,Velo,"7",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1228","6084",vap6084,Zweirad,Velo,"7",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1229","11852",vap11852,Zweirad,Velo,"16",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1230","11851",vap11851,Zweirad,Velo,"52",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1231","11850",vap11850,Zweirad,Velo,"18",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1232","11849",vap11849,Zweirad,Velo,"20",,,,,teilw. mit Bügel,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1233","11864",vap11864,Zweirad,Velo,"5",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1234","11862",vap11862,Zweirad,Velo,"30",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1235","557",vap557,Zweirad,Velo,"64",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1236","11500",vap11500,Zweirad,Velo,"40",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1237","11499",vap11499,Zweirad,Velo,"48",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1238","11498",vap11498,Zweirad,Velo,"40",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1239","105060",vap105060,Zweirad,Velo,"6",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1240","105059",vap105059,Zweirad,Velo,"12",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1241","104473",vap104473,Zweirad,Motorrad,"4",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1242","7292",vap7292,Zweirad,Motorrad,"15",,,,,unter Brücke,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1243","104880",vap104880,Zweirad,Motorrad,"11",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1244","17319",vap17319,Zweirad,Motorrad,"2",,,,,,gebührenpflichtig,öffentlicher Grund,"5",Kreis 5,5,"1"
"1245","11871",vap11871,Zweirad,Motorrad,"30",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1246","11818",vap11818,Zweirad,Motorrad,"4",,,,,auf Parkierungsanlage,gebührenpflichtig,öffentlicher Grund,"5",Kreis 5,5,"1"
"1247","11510",vap11510,Zweirad,Motorrad,"4",,,,,,gebührenpflichtig,öffentlicher Grund,"5",Kreis 5,5,"1"
"1248","11507",vap11507,Zweirad,Motorrad,"3",,,,,auf Parkierungsanlage,gebührenpflichtig,öffentlicher Grund,"5",Kreis 5,5,"1"
"1249","16382",vap16382,Zweirad,Motorrad,"3",,,,,"im Parkhaus ""Schiffbau""",gebührenpflichtig,öffentlicher Grund,"5",Kreis 5,5,"1"
"1250","104086",vap104086,Zweirad,Motorrad,"50",,,,,im Parkhaus Technopark,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1251","11829",vap11829,Zweirad,Motorrad,"15",,,,,"unter der Hardbrücke, daher überdacht","0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1252","13451",vap13451,Zweirad,Motorrad,"7",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1253","7290",vap7290,Zweirad,Motorrad,"10",,,,,"unterhalb der Rampe, daher überdacht","0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1254","11180",vap11180,Zweirad,Motorrad,"12",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1255","11865",vap11865,Zweirad,Motorrad,"10",,,,,unter der Hardbrücke,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1256","104870",vap104870,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1257","13764",vap13764,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1258","13765",vap13765,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1259","13766",vap13766,Zweirad,Beide,"18",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1260","11189",vap11189,Zweirad,Beide,"33",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1261","11190",vap11190,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1262","11193",vap11193,Zweirad,Beide,"24",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1263","11859",vap11859,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1264","11860",vap11860,Zweirad,Beide,"224",,,,,unter Gleisen,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1265","11863",vap11863,Zweirad,Beide,"85",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1266","4938",vap4938,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1267","11866",vap11866,Zweirad,Beide,"28",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1268","11838",vap11838,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1269","7551",vap7551,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1270","11840",vap11840,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1271","11841",vap11841,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1272","11842",vap11842,Zweirad,Beide,"20",,,,,"teilweise überdacht, da unterhalb Treppe","0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1273","11844",vap11844,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1274","11845",vap11845,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1275","11846",vap11846,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1276","10873",vap10873,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1277","11179",vap11179,Zweirad,Beide,"508",,,,,beim Toni Areal,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1278","7298",vap7298,Zweirad,Beide,"22",,,,,"unter Brücke, daher überdacht","0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1279","11847",vap11847,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1280","11848",vap11848,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1281","7546",vap7546,Zweirad,Beide,"16",,,,,"unter Gleisen, daher überdacht","0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1282","4622",vap4622,Zweirad,Beide,"32",,,,,"unter Gleisen, aber nicht vollständig regengeschützt","0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1283","4936",vap4936,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1284","11857",vap11857,Zweirad,Beide,"40",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1285","11858",vap11858,Zweirad,Beide,"40",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1286","13768",vap13768,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1287","11822",vap11822,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1288","173",vap173,Zweirad,Beide,"17",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1289","11823",vap11823,Zweirad,Beide,"29",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1290","11824",vap11824,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1291","2378",vap2378,Zweirad,Beide,"55",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1292","2694",vap2694,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1293","104336",vap104336,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1294","15078",vap15078,Zweirad,Beide,"20",,,,,"unterhalb der Hardbrücke, daher überdacht","0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1295","6087",vap6087,Zweirad,Beide,"50",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1296","17666",vap17666,Zweirad,Beide,"7",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1297","15417",vap15417,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1298","15402",vap15402,Zweirad,Beide,"30",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1299","6083",vap6083,Zweirad,Beide,"28",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1300","12525",vap12525,Zweirad,Beide,"16",,,,,"unterhalb der Hardturmrampe, daher überdacht","0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1301","12527",vap12527,Zweirad,Beide,"23",,,,,teilweise überdacht,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1302","104877",vap104877,Zweirad,Beide,"18",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1303","11914",vap11914,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1304","11910",vap11910,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1305","104879",vap104879,Zweirad,Beide,"200",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1306","11889",vap11889,Zweirad,Beide,"26",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1307","11890",vap11890,Zweirad,Beide,"10",,,,,Beim Eingang Tele Züri,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1308","11892",vap11892,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1309","14763",vap14763,Zweirad,Beide,"30",,,,,"unter der Brücke, daher überdacht","0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1310","11504",vap11504,Zweirad,Beide,"32",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1311","11505",vap11505,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1312","11506",vap11506,Zweirad,Beide,"12",,,,,unter Hardbrücke,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1313","4624",vap4624,Zweirad,Beide,"24",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1314","2692",vap2692,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1315","11819",vap11819,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1316","7554",vap7554,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1317","11820",vap11820,Zweirad,Beide,"23",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1318","2380",vap2380,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1319","11875",vap11875,Zweirad,Beide,"28",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1320","11876",vap11876,Zweirad,Beide,"40",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1321","4931",vap4931,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1322","2379",vap2379,Zweirad,Beide,"36",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1323","5127",vap5127,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1324","7978",vap7978,Zweirad,Beide,"40",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1325","196",vap196,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1326","104878",vap104878,Zweirad,Beide,"36",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1327","104306",vap104306,Zweirad,Beide,"18",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1328","4937",vap4937,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1329","4623",vap4623,Zweirad,Beide,"14",,,,,<Null>,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1330","179",vap179,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1331","7291",vap7291,Zweirad,Beide,"32",,,,,unter Brücke,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1332","181",vap181,Zweirad,Beide,"7",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1333","197",vap197,Zweirad,Beide,"54",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1334","1927",vap1927,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1335","20973",vap20973,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1336","20974",vap20974,Zweirad,Beide,"20",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1337","104537",vap104537,Zweirad,Velo,"6",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1338","11946",vap11946,Zweirad,Velo,"12",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1339","11925",vap11925,Zweirad,Velo,"16",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1340","11926",vap11926,Zweirad,Velo,"14",,,,,Berufsschule Mode und Gestaltung,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1341","105104",vap105104,Zweirad,Velo,"22",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1342","200",vap200,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1343","11191",vap11191,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1344","11192",vap11192,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1345","11843",vap11843,Zweirad,Beide,"22",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1346","11825",vap11825,Zweirad,Beide,"22",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1347","11827",vap11827,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1348","583",vap583,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1349","580",vap580,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1350","1745",vap1745,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1351","11923",vap11923,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1352","11921",vap11921,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1353","11919",vap11919,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1354","11916",vap11916,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1355","11915",vap11915,Zweirad,Beide,"5",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1356","11918",vap11918,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1357","11917",vap11917,Zweirad,Beide,"24",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1358","11922",vap11922,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1359","2695",vap2695,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1360","2696",vap2696,Zweirad,Beide,"24",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1361","180",vap180,Zweirad,Beide,"42",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1362","195",vap195,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1363","5126",vap5126,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1364","17962",vap17962,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1365","7981",vap7981,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1366","7983",vap7983,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1367","104535",vap104535,Zweirad,Beide,"10",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1368","12802",vap12802,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1369","9921",vap9921,Zweirad,Beide,"18",,,,,,"0",öffentlicher Grund,"5",Kreis 5,5,"1"
"1370","9638",vap9638,Zweirad,Velo,"15",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1371","4164",vap4164,Zweirad,Velo,"8",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1372","105098",vap105098,Zweirad,Velo,"22",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1373","3345",vap3345,Zweirad,Velo,"30",,,,,bei ASVZ-Sportanlage Buchlern ,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1374","104611",vap104611,Zweirad,Velo,"6",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1375","104614",vap104614,Zweirad,Velo,"36",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1376","104883",vap104883,Zweirad,Velo,"26",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1377","13454",vap13454,Zweirad,Velo,"14",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1378","15718",vap15718,Zweirad,Motorrad,"18",,,,,"im Parkhaus ""Dolder Grand Hotel""",gebührenpflichtig,öffentlicher Grund,"6",Kreis 7,7,"6"
"1379","9601",vap9601,Zweirad,Motorrad,"11",,,,,"Lademöglichkeit für E-Bikes, Motorrad-PP nebenan","0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1380","9633",vap9633,Zweirad,Beide,"3",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1381","456",vap456,Zweirad,Beide,"15",,,,,Sportanlage,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1382","401",vap401,Zweirad,Beide,"16",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1383","4170",vap4170,Zweirad,Beide,"3",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1384","7364",vap7364,Zweirad,Beide,"5",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1385","399",vap399,Zweirad,Beide,"28",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1386","23856",vap23856,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1387","4163",vap4163,Zweirad,Beide,"5",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1388","104886",vap104886,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1389","105049",vap105049,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1390","1926",vap1926,Zweirad,Velo,"10",,,,,nur für Universität Zürich,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1391","1925",vap1925,Zweirad,Velo,"12",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1392","100003",vap100003,Zweirad,Velo,"40",,,,,beim Schulhaushaus Vorderberg (vor Turnhalle),"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1393","3422",vap3422,Zweirad,Velo,"120",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1394","7320",vap7320,Zweirad,Velo,"14",,,,,"im Parkhaus Bethanien, nicht gedeckt","0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1395","4168",vap4168,Zweirad,Velo,"15",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1396","4166",vap4166,Zweirad,Velo,"15",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1397","4165",vap4165,Zweirad,Velo,"30",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1398","9598",vap9598,Zweirad,Velo,"21",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1399","3850",vap3850,Zweirad,Velo,"10",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1400","3849",vap3849,Zweirad,Velo,"48",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1401","3847",vap3847,Zweirad,Velo,"24",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1402","3846",vap3846,Zweirad,Velo,"12",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1403","13486",vap13486,Zweirad,Velo,"70",,,,,bei Universitätsspital,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1404","13485",vap13485,Zweirad,Velo,"32",,,,,bei Hochschulgebäude,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1405","1412",vap1412,Zweirad,Velo,"26",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1406","104891",vap104891,Zweirad,Velo,"12",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1407","104893",vap104893,Zweirad,Motorrad,"15",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1408","15719",vap15719,Zweirad,Motorrad,"3",,,,,"im Parkhaus ""Hotel Zürichberg""",gebührenpflichtig,öffentlicher Grund,"6",Kreis 7,7,"6"
"1409","3848",vap3848,Zweirad,Motorrad,"15",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1410","9634",vap9634,Zweirad,Beide,"2",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1411","9636",vap9636,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1412","9637",vap9637,Zweirad,Beide,"3",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1413","104894",vap104894,Zweirad,Beide,"50",,,,,um Gebäude verteilt auf mehrere ,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1414","1416",vap1416,Zweirad,Beide,"5",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1415","1418",vap1418,Zweirad,Beide,"3",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1416","43",vap43,Zweirad,Beide,"2",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1417","46",vap46,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1418","49",vap49,Zweirad,Beide,"2",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1419","54",vap54,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1420","62",vap62,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1421","1411",vap1411,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1422","1417",vap1417,Zweirad,Beide,"11",,,,,Sicherung nur teilweise vorhanden,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1423","104887",vap104887,Zweirad,Beide,"12",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1424","9615",vap9615,Zweirad,Beide,"16",,,,,auf 2 Stationen verteilt,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1425","9625",vap9625,Zweirad,Beide,"24",,,,,Hegibachplatz,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1426","44",vap44,Zweirad,Beide,"3",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1427","7601",vap7601,Zweirad,Beide,"3",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1428","7602",vap7602,Zweirad,Beide,"7",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1429","3536",vap3536,Zweirad,Beide,"14",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1430","104773",vap104773,Zweirad,Beide,"8",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1431","13483",vap13483,Zweirad,Beide,"30",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1432","13484",vap13484,Zweirad,Beide,"24",,,,,unmittelbar bei Hochschulgebäude,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1433","21613",vap21613,Zweirad,Beide,"32",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1434","8989",vap8989,Zweirad,Beide,"6",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
"1435","8990",vap8990,Zweirad,Beide,"4",,,,,,"0",öffentlicher Grund,"6",Kreis 7,7,"6"
